creditLimit,amount,isCardPresent,merchantCategoryCode,transactionType,geoLocation,timeOfDay,isForeignTransaction,paymentDueInDays,lastPaymentAmount,isFlaggedFraud,availableCredit,isFraud
10900,72,False,Groceries,Purchase,"Delhi, IN",19:50,0,23,7831,0,10828,0
14673,1677,True,Utilities,Cash Advance,"Chicago, US",18:32,0,38,3402,1,12996,1
12130,1296,True,Electronics,Cash Advance,"Delhi, IN",08:52,0,44,3735,1,10834,1
16222,1044,True,Fuel,Purchase,"New York, US",08:58,0,31,2434,0,15178,0
2300,2626,True,Fuel,Purchase,"Delhi, IN",21:33,0,54,3219,0,0,0
10435,3043,True,Clothing,Bill Payment,"Delhi, IN",01:48,0,15,1147,0,7392,0
5616,815,False,Groceries,Bill Payment,"London, UK",07:22,0,56,4835,0,4801,0
17393,2195,False,Fuel,Cash Advance,"Los Angeles, US",17:46,0,2,9669,0,15198,0
11617,3501,False,Clothing,Cash Advance,"Berlin, DE",03:35,0,57,705,0,8116,1
6752,310,False,Utilities,Bill Payment,"Delhi, IN",09:26,0,46,6222,0,6442,0
10852,2062,False,Travel,Purchase,"Chicago, US",07:07,0,7,2596,0,8790,0
7295,4228,True,Clothing,Cash Advance,"Los Angeles, US",10:10,0,31,3528,0,3067,0
18456,1878,False,Restaurants,Cash Advance,"Delhi, IN",18:02,0,21,3832,0,16578,0
4225,2803,False,Fuel,Purchase,"Los Angeles, US",00:04,0,55,4807,0,1422,0
2316,2487,False,Fuel,Cash Advance,"New York, US",15:53,0,51,8792,0,0,0
13337,4836,True,Travel,Purchase,"Los Angeles, US",19:06,0,47,6369,0,8501,0
7807,3746,True,Utilities,Bill Payment,"New York, US",23:30,0,16,2382,0,4061,0
4683,795,True,Electronics,Bill Payment,"Los Angeles, US",22:10,0,26,8313,0,3888,0
8227,4015,True,Pharmacy,Bill Payment,"Los Angeles, US",03:42,1,44,475,0,4212,1
4273,4354,True,Clothing,Bill Payment,"Chicago, US",05:17,0,2,8428,0,0,0
1145,3408,True,Electronics,Bill Payment,"Berlin, DE",09:46,0,25,2826,0,0,0
6010,2457,False,Clothing,Cash Advance,"Chicago, US",20:07,0,34,3913,0,3553,0
17035,1852,False,Travel,Bill Payment,"London, UK",19:01,1,12,9859,0,15183,1
4040,975,False,Electronics,Cash Advance,"Los Angeles, US",03:40,0,16,8573,0,3065,0
10654,1048,True,Groceries,Cash Advance,"New York, US",19:27,0,29,7571,0,9606,0
17866,4367,True,Travel,Purchase,"Los Angeles, US",12:05,0,28,4484,0,13499,0
18633,4238,True,Utilities,Cash Advance,"Delhi, IN",10:52,0,13,1470,0,14395,0
18014,3790,True,Pharmacy,Cash Advance,"New York, US",03:07,0,29,3264,1,14224,1
15996,4998,False,Clothing,Bill Payment,"Delhi, IN",22:20,0,36,3724,0,10998,1
17336,3022,True,Restaurants,Bill Payment,"London, UK",23:40,0,43,2510,0,14314,0
9853,4370,True,Utilities,Purchase,"Delhi, IN",19:41,0,47,8776,0,5483,0
12695,4030,True,Utilities,Purchase,"London, UK",05:51,0,37,514,0,8665,0
3852,465,True,Restaurants,Cash Advance,"London, UK",10:04,0,8,3467,0,3387,0
17014,288,True,Restaurants,Purchase,"London, UK",06:19,0,47,209,0,16726,0
1987,3196,False,Clothing,Bill Payment,"Delhi, IN",06:19,0,31,6967,0,0,1
8622,876,True,Utilities,Bill Payment,"London, UK",04:33,0,55,4153,0,7746,0
10160,1993,True,Fuel,Bill Payment,"London, UK",18:31,0,3,9944,0,8167,0
18484,2926,False,Travel,Cash Advance,"Chicago, US",19:07,0,5,3840,0,15558,0
7652,1121,True,Travel,Cash Advance,"Berlin, DE",17:58,0,50,4039,0,6531,0
8421,447,True,Pharmacy,Purchase,"Los Angeles, US",00:36,0,0,5232,0,7974,0
1769,2833,False,Electronics,Bill Payment,"London, UK",16:06,0,24,4166,0,0,0
18727,3569,False,Travel,Cash Advance,"New York, US",10:10,0,39,9698,0,15158,1
15114,2897,False,Pharmacy,Cash Advance,"New York, US",15:21,0,37,1068,0,12217,0
5358,722,False,Pharmacy,Purchase,"Chicago, US",01:50,0,2,3856,1,4636,1
12543,2164,False,Utilities,Bill Payment,"Delhi, IN",19:51,0,58,1765,0,10379,0
19733,2583,False,Travel,Bill Payment,"Delhi, IN",02:05,1,20,6685,0,17150,1
6699,1352,False,Utilities,Purchase,"Delhi, IN",18:46,0,13,9419,0,5347,0
18625,3981,False,Electronics,Purchase,"London, UK",18:21,0,29,4571,0,14644,1
2125,4503,False,Travel,Purchase,"Berlin, DE",17:43,0,56,7407,0,0,1
11793,3385,False,Travel,Purchase,"Berlin, DE",10:36,1,54,571,0,8408,1
7764,1726,True,Pharmacy,Bill Payment,"Delhi, IN",19:22,0,1,7621,0,6038,0
13323,694,False,Groceries,Bill Payment,"Delhi, IN",14:37,1,47,3225,0,12629,0
14031,3414,False,Clothing,Purchase,"Los Angeles, US",22:04,0,21,9765,0,10617,1
15052,495,False,Electronics,Cash Advance,"Berlin, DE",14:42,0,12,4561,0,14557,0
13640,948,False,Groceries,Cash Advance,"London, UK",23:57,0,24,224,0,12692,0
8843,23,False,Fuel,Bill Payment,"London, UK",07:56,0,47,8749,0,8820,0
15210,1129,True,Electronics,Bill Payment,"New York, US",00:57,0,42,5673,0,14081,0
17456,558,True,Utilities,Purchase,"New York, US",01:39,0,10,3528,0,16898,0
11106,1617,True,Clothing,Cash Advance,"Los Angeles, US",10:19,0,47,6635,0,9489,0
6189,3731,False,Travel,Bill Payment,"Chicago, US",08:12,1,9,8644,0,2458,1
3472,1657,False,Utilities,Cash Advance,"London, UK",21:46,0,48,1897,0,1815,0
18091,4174,True,Travel,Purchase,"New York, US",12:26,0,43,2849,0,13917,0
19188,807,False,Groceries,Bill Payment,"Delhi, IN",01:44,0,36,741,0,18381,0
7704,3313,False,Groceries,Bill Payment,"London, UK",21:54,0,24,8900,0,4391,1
4713,4864,True,Fuel,Cash Advance,"London, UK",08:08,0,43,8345,0,0,0
6051,454,False,Fuel,Cash Advance,"London, UK",16:07,0,34,8657,0,5597,0
11756,2976,False,Clothing,Bill Payment,"Berlin, DE",01:52,0,18,8758,0,8780,0
3475,2325,False,Travel,Cash Advance,"New York, US",23:42,0,27,4057,0,1150,0
4610,1448,False,Utilities,Cash Advance,"Los Angeles, US",01:35,0,59,2814,0,3162,0
5255,2562,False,Restaurants,Purchase,"New York, US",12:24,0,41,5569,0,2693,0
15484,2512,False,Utilities,Cash Advance,"Delhi, IN",06:38,0,47,6222,0,12972,0
2735,2872,False,Pharmacy,Bill Payment,"Delhi, IN",04:25,0,56,8202,0,0,0
9258,363,True,Fuel,Purchase,"Chicago, US",03:12,0,50,1004,0,8895,0
8979,3455,True,Travel,Bill Payment,"New York, US",17:47,0,42,4905,0,5524,0
3428,2799,False,Utilities,Purchase,"New York, US",09:09,0,56,4944,0,629,0
13345,4621,False,Utilities,Purchase,"Chicago, US",21:09,1,47,6304,0,8724,1
8426,3454,True,Fuel,Cash Advance,"Chicago, US",07:02,0,59,498,0,4972,0
9533,3256,True,Pharmacy,Cash Advance,"London, UK",03:00,0,9,6315,0,6277,0
6249,1218,True,Utilities,Bill Payment,"London, UK",03:53,0,14,7000,0,5031,0
10686,1486,True,Utilities,Cash Advance,"Delhi, IN",08:00,0,31,6369,0,9200,0
15109,2104,True,Electronics,Purchase,"Los Angeles, US",17:15,1,2,5939,0,13005,1
1661,2537,True,Pharmacy,Cash Advance,"Delhi, IN",04:49,0,23,7436,0,0,0
13075,1856,True,Groceries,Bill Payment,"Berlin, DE",15:37,0,9,4390,0,11219,0
15788,4818,False,Travel,Purchase,"New York, US",11:22,0,43,7486,0,10970,1
11060,1208,True,Utilities,Bill Payment,"Los Angeles, US",16:27,0,29,1551,0,9852,0
16836,1449,True,Fuel,Cash Advance,"London, UK",02:09,0,40,725,0,15387,0
11526,1508,True,Groceries,Purchase,"Chicago, US",12:45,0,50,4681,0,10018,0
4374,1004,False,Pharmacy,Bill Payment,"Chicago, US",06:43,0,32,6727,0,3370,0
1207,926,False,Utilities,Cash Advance,"Delhi, IN",01:31,0,44,4429,0,281,0
3665,4952,False,Utilities,Cash Advance,"New York, US",23:35,0,24,6880,0,0,1
19877,84,True,Restaurants,Bill Payment,"New York, US",21:41,1,38,4457,0,19793,0
1632,3743,True,Fuel,Purchase,"Chicago, US",19:27,0,53,9121,0,0,0
4083,3928,True,Travel,Bill Payment,"Delhi, IN",17:59,1,59,934,0,155,1
14711,1543,False,Electronics,Cash Advance,"Berlin, DE",11:40,0,51,9264,0,13168,0
11123,986,False,Groceries,Bill Payment,"Delhi, IN",12:28,1,52,4585,0,10137,0
8123,4232,False,Pharmacy,Cash Advance,"London, UK",21:04,0,38,3812,0,3891,1
11754,909,False,Groceries,Purchase,"London, UK",07:14,0,24,872,0,10845,0
2679,2909,False,Electronics,Bill Payment,"London, UK",00:49,0,37,8490,0,0,0
16901,4686,False,Travel,Purchase,"Berlin, DE",13:06,0,11,2606,0,12215,1
1236,2738,True,Clothing,Bill Payment,"Los Angeles, US",00:24,0,3,5818,0,0,0
8446,2587,False,Pharmacy,Cash Advance,"Delhi, IN",13:15,0,27,3268,0,5859,0
5443,1144,False,Restaurants,Purchase,"Delhi, IN",05:39,0,19,3984,0,4299,0
16463,1332,False,Clothing,Cash Advance,"Berlin, DE",16:04,0,9,7186,0,15131,0
9555,3349,False,Pharmacy,Bill Payment,"London, UK",20:46,0,30,6061,0,6206,1
19752,1554,True,Utilities,Cash Advance,"Chicago, US",11:15,0,18,7540,0,18198,0
17669,2343,True,Electronics,Bill Payment,"London, UK",09:16,1,1,5273,0,15326,1
1148,1807,False,Restaurants,Purchase,"Los Angeles, US",02:39,0,3,8385,1,0,1
14395,2101,True,Travel,Cash Advance,"Berlin, DE",07:23,0,14,2651,0,12294,0
5895,806,True,Fuel,Cash Advance,"Chicago, US",07:39,0,37,2435,0,5089,0
18396,4148,True,Fuel,Bill Payment,"Delhi, IN",20:21,0,32,5525,0,14248,0
12023,2776,True,Pharmacy,Bill Payment,"Los Angeles, US",16:18,0,17,367,0,9247,0
11699,72,True,Pharmacy,Bill Payment,"Los Angeles, US",23:32,0,39,2609,0,11627,0
10715,28,True,Clothing,Purchase,"Berlin, DE",03:41,0,31,7615,0,10687,0
17163,469,True,Travel,Cash Advance,"Chicago, US",14:38,0,31,7122,0,16694,0
6782,3984,False,Restaurants,Bill Payment,"London, UK",04:35,0,12,7945,0,2798,1
19792,764,True,Pharmacy,Bill Payment,"London, UK",05:47,0,50,1889,0,19028,0
17724,1425,False,Pharmacy,Cash Advance,"New York, US",11:04,0,15,8719,0,16299,0
3817,2249,True,Clothing,Purchase,"Chicago, US",16:51,0,32,2147,0,1568,0
16096,3833,True,Electronics,Cash Advance,"London, UK",05:48,0,33,5558,0,12263,0
19880,4916,True,Clothing,Bill Payment,"Los Angeles, US",14:34,0,50,8469,0,14964,0
6299,4061,False,Travel,Cash Advance,"Berlin, DE",19:11,0,13,1401,0,2238,1
10917,4071,True,Utilities,Bill Payment,"London, UK",00:50,0,46,328,0,6846,0
19073,1676,False,Travel,Bill Payment,"Berlin, DE",22:56,0,1,1023,0,17397,0
4267,560,True,Fuel,Cash Advance,"London, UK",04:08,0,12,8955,0,3707,0
5406,4475,True,Electronics,Cash Advance,"Berlin, DE",03:24,0,51,32,0,931,0
18826,3832,False,Fuel,Purchase,"Los Angeles, US",19:32,0,28,3168,0,14994,1
11382,1919,True,Restaurants,Bill Payment,"Chicago, US",11:40,0,51,385,0,9463,0
5437,79,True,Restaurants,Bill Payment,"New York, US",09:49,1,42,6756,0,5358,0
6435,4930,True,Groceries,Bill Payment,"Berlin, DE",22:27,0,41,3388,0,1505,0
5107,3648,False,Travel,Bill Payment,"London, UK",01:25,0,33,6464,0,1459,1
1560,1032,True,Electronics,Bill Payment,"Berlin, DE",02:11,0,16,4181,0,528,0
13329,2073,True,Electronics,Cash Advance,"Berlin, DE",22:44,0,2,2589,0,11256,0
2826,4546,True,Fuel,Bill Payment,"London, UK",05:04,0,29,9279,0,0,0
12421,1485,False,Clothing,Cash Advance,"London, UK",07:46,0,3,8271,0,10936,0
13265,2246,True,Clothing,Purchase,"Chicago, US",05:51,1,30,393,0,11019,1
8629,1551,False,Fuel,Bill Payment,"Los Angeles, US",13:36,0,58,666,0,7078,0
9325,4786,True,Utilities,Purchase,"Los Angeles, US",07:19,1,53,2925,0,4539,1
8693,4683,True,Clothing,Cash Advance,"Los Angeles, US",07:49,0,4,7978,0,4010,0
9264,1830,False,Electronics,Cash Advance,"Los Angeles, US",22:37,0,1,2258,0,7434,0
13686,3752,False,Pharmacy,Purchase,"Los Angeles, US",07:36,1,3,7538,0,9934,1
14716,4723,False,Pharmacy,Bill Payment,"Los Angeles, US",05:24,0,43,7266,0,9993,1
7721,2032,False,Pharmacy,Cash Advance,"London, UK",13:25,0,37,2314,0,5689,0
8373,4460,False,Fuel,Cash Advance,"London, UK",07:22,0,59,9267,0,3913,1
6907,3857,True,Pharmacy,Cash Advance,"Los Angeles, US",01:17,0,51,7289,0,3050,0
17127,2183,True,Clothing,Cash Advance,"Los Angeles, US",04:11,0,26,31,0,14944,0
6656,4470,False,Groceries,Cash Advance,"Chicago, US",04:28,0,26,1020,0,2186,1
9984,2095,True,Travel,Cash Advance,"Berlin, DE",07:09,0,14,9551,0,7889,0
9286,3904,True,Groceries,Purchase,"Chicago, US",06:41,0,38,4563,0,5382,0
6901,3033,False,Clothing,Bill Payment,"Delhi, IN",00:02,0,37,291,0,3868,1
5917,1549,False,Restaurants,Bill Payment,"London, UK",04:36,0,53,7598,0,4368,0
9429,368,False,Electronics,Bill Payment,"Los Angeles, US",13:36,0,57,8791,0,9061,0
15716,65,True,Groceries,Bill Payment,"Berlin, DE",06:29,0,13,170,0,15651,0
16795,3300,False,Groceries,Purchase,"London, UK",02:12,0,17,6511,0,13495,1
12138,4850,True,Fuel,Purchase,"Delhi, IN",06:47,0,58,3892,0,7288,0
3530,2036,False,Fuel,Bill Payment,"Chicago, US",02:29,0,28,7300,0,1494,0
19344,2864,False,Fuel,Cash Advance,"Delhi, IN",07:12,0,6,9298,0,16480,0
18432,1877,False,Clothing,Bill Payment,"New York, US",04:43,0,56,2930,0,16555,0
6772,4852,False,Utilities,Cash Advance,"Chicago, US",18:11,0,37,2939,0,1920,1
16476,2229,True,Utilities,Cash Advance,"London, UK",07:58,0,23,111,1,14247,1
19913,597,True,Pharmacy,Purchase,"Chicago, US",17:58,0,37,354,0,19316,0
16751,3607,True,Restaurants,Cash Advance,"Delhi, IN",02:54,0,5,5889,0,13144,0
3964,2675,False,Groceries,Purchase,"Los Angeles, US",14:15,0,19,8073,0,1289,0
8137,3890,True,Travel,Bill Payment,"Berlin, DE",11:49,0,53,8382,0,4247,0
18347,3507,True,Pharmacy,Purchase,"Delhi, IN",11:12,1,41,3642,0,14840,1
17920,1835,True,Pharmacy,Cash Advance,"Delhi, IN",23:16,0,35,2309,0,16085,0
14891,1396,False,Fuel,Cash Advance,"Los Angeles, US",15:43,0,9,9939,0,13495,0
8340,1587,True,Restaurants,Cash Advance,"Berlin, DE",13:13,0,21,9554,0,6753,0
8967,112,False,Clothing,Bill Payment,"London, UK",09:05,0,32,7215,0,8855,0
13415,453,False,Pharmacy,Purchase,"Berlin, DE",13:01,0,22,5020,0,12962,0
12871,2804,True,Restaurants,Bill Payment,"London, UK",05:07,0,45,3927,0,10067,0
12916,2632,True,Fuel,Purchase,"Chicago, US",15:32,0,49,4424,0,10284,0
9734,2187,False,Electronics,Bill Payment,"Delhi, IN",11:53,0,53,2919,0,7547,0
1845,4349,False,Pharmacy,Bill Payment,"Chicago, US",04:31,0,40,8964,0,0,1
3494,2005,False,Groceries,Cash Advance,"Los Angeles, US",09:42,0,41,2064,0,1489,0
13677,1460,True,Fuel,Bill Payment,"New York, US",08:09,0,50,5655,0,12217,0
19268,1943,False,Travel,Bill Payment,"London, UK",17:49,0,3,8026,0,17325,0
13330,3494,False,Groceries,Purchase,"Los Angeles, US",15:36,1,20,5743,0,9836,1
6179,1858,False,Restaurants,Bill Payment,"London, UK",10:44,0,55,6225,0,4321,0
7610,62,True,Utilities,Cash Advance,"Chicago, US",13:29,0,12,5637,0,7548,0
7430,1495,False,Travel,Bill Payment,"New York, US",01:54,0,41,2843,0,5935,0
8154,1181,False,Groceries,Purchase,"Berlin, DE",08:35,0,12,6249,0,6973,0
14828,4902,False,Pharmacy,Purchase,"Delhi, IN",05:54,0,53,1683,0,9926,1
11145,2789,False,Pharmacy,Bill Payment,"Berlin, DE",09:42,0,11,7887,0,8356,0
7488,1876,False,Travel,Bill Payment,"London, UK",00:54,1,23,146,0,5612,1
4850,2209,True,Restaurants,Purchase,"Delhi, IN",15:43,0,34,3079,0,2641,0
18073,4637,True,Pharmacy,Cash Advance,"Chicago, US",22:22,1,18,3876,0,13436,1
14564,4722,False,Pharmacy,Bill Payment,"London, UK",19:18,0,8,9916,0,9842,1
6078,106,False,Fuel,Cash Advance,"Berlin, DE",20:53,0,12,2558,0,5972,0
13168,1155,False,Utilities,Cash Advance,"Chicago, US",22:39,1,21,8926,0,12013,1
6448,3429,False,Travel,Bill Payment,"Delhi, IN",22:27,0,39,4133,0,3019,1
18563,4088,False,Fuel,Cash Advance,"Chicago, US",04:50,0,35,6070,0,14475,1
10074,1709,False,Utilities,Purchase,"Chicago, US",05:42,0,52,7391,0,8365,0
7406,2824,True,Restaurants,Cash Advance,"Chicago, US",18:20,1,27,8078,0,4582,1
9800,3926,False,Utilities,Purchase,"Los Angeles, US",02:37,0,40,8762,0,5874,1
15083,1909,False,Restaurants,Bill Payment,"Los Angeles, US",01:20,0,6,3658,0,13174,0
2638,2050,True,Pharmacy,Cash Advance,"London, UK",16:11,0,29,7529,0,588,0
11340,4465,True,Travel,Purchase,"Chicago, US",09:00,0,30,9939,0,6875,0
2382,1275,True,Travel,Purchase,"Berlin, DE",00:18,0,52,1419,0,1107,0
2403,946,True,Restaurants,Bill Payment,"Chicago, US",09:25,1,54,9072,0,1457,0
10011,3905,False,Travel,Cash Advance,"Chicago, US",12:18,0,10,848,0,6106,1
4292,2228,True,Pharmacy,Purchase,"Los Angeles, US",04:04,0,56,6930,1,2064,1
10011,3797,True,Travel,Purchase,"Delhi, IN",14:32,0,29,8956,0,6214,0
1419,293,True,Travel,Bill Payment,"Chicago, US",18:09,0,14,6426,0,1126,0
13411,4680,False,Clothing,Cash Advance,"New York, US",03:01,0,12,7604,0,8731,1
5517,2223,False,Travel,Cash Advance,"London, UK",03:56,0,34,5801,0,3294,0
16422,3974,False,Groceries,Purchase,"Los Angeles, US",00:41,0,34,4347,0,12448,1
10700,2492,True,Restaurants,Cash Advance,"Delhi, IN",22:58,0,19,9587,0,8208,0
6693,2476,False,Restaurants,Cash Advance,"New York, US",01:23,1,42,5420,0,4217,1
1767,4861,True,Electronics,Cash Advance,"Chicago, US",10:47,0,57,9539,0,0,0
19428,3730,True,Fuel,Cash Advance,"Berlin, DE",17:37,0,22,8899,0,15698,0
15818,428,True,Electronics,Cash Advance,"Berlin, DE",11:44,1,52,9046,0,15390,0
2549,2973,True,Travel,Cash Advance,"Los Angeles, US",02:32,0,36,2083,0,0,0
10956,107,False,Travel,Cash Advance,"Chicago, US",05:53,0,19,7626,0,10849,0
7140,3620,False,Pharmacy,Purchase,"London, UK",02:07,0,55,9445,0,3520,1
11837,4755,False,Pharmacy,Purchase,"Los Angeles, US",19:02,0,18,9860,0,7082,1
4716,3334,False,Utilities,Cash Advance,"New York, US",03:15,0,43,3354,0,1382,1
5481,3993,True,Groceries,Cash Advance,"Berlin, DE",19:02,0,17,9754,0,1488,0
7548,1226,True,Groceries,Bill Payment,"Delhi, IN",09:21,0,3,9822,0,6322,0
19677,4005,True,Groceries,Purchase,"Delhi, IN",17:33,0,7,7499,0,15672,0
5837,4251,True,Groceries,Bill Payment,"London, UK",14:30,0,45,7103,0,1586,0
8758,3369,True,Groceries,Purchase,"Delhi, IN",23:08,0,29,2949,0,5389,0
11900,896,False,Groceries,Bill Payment,"Delhi, IN",21:59,0,47,7243,0,11004,0
8993,3906,False,Groceries,Bill Payment,"London, UK",19:38,0,19,3511,0,5087,1
6542,1621,True,Groceries,Bill Payment,"Berlin, DE",00:02,0,7,1151,0,4921,0
15828,3864,True,Utilities,Purchase,"New York, US",12:22,0,4,277,0,11964,0
17052,2293,False,Clothing,Purchase,"Los Angeles, US",05:36,0,40,3766,1,14759,1
3385,1386,False,Groceries,Cash Advance,"Berlin, DE",17:43,0,33,8522,0,1999,0
15308,3900,True,Restaurants,Purchase,"Los Angeles, US",22:10,0,39,6503,0,11408,0
1671,3593,False,Groceries,Purchase,"London, UK",18:00,0,6,7731,0,0,1
1163,2434,False,Fuel,Purchase,"Berlin, DE",02:38,0,49,870,0,0,0
9656,2807,True,Groceries,Purchase,"Chicago, US",09:56,0,52,6245,0,6849,0
12234,3384,True,Clothing,Cash Advance,"London, UK",06:24,0,21,8568,0,8850,0
5795,1302,False,Utilities,Cash Advance,"London, UK",03:32,0,8,2636,0,4493,0
11634,759,False,Pharmacy,Purchase,"London, UK",10:16,0,10,4093,0,10875,0
5798,747,True,Pharmacy,Bill Payment,"London, UK",03:25,0,11,9013,0,5051,0
19739,593,False,Travel,Bill Payment,"Delhi, IN",00:15,1,7,1863,0,19146,0
11749,2887,False,Clothing,Purchase,"Delhi, IN",08:11,0,31,5978,0,8862,0
6827,4112,False,Clothing,Cash Advance,"Berlin, DE",08:41,0,54,4223,0,2715,1
5719,1069,True,Travel,Bill Payment,"New York, US",18:21,0,58,9134,0,4650,0
1593,3308,False,Groceries,Cash Advance,"London, UK",14:22,0,16,6495,0,0,1
8394,703,False,Utilities,Cash Advance,"Los Angeles, US",18:36,0,25,3753,1,7691,1
15056,4709,True,Utilities,Bill Payment,"Chicago, US",00:01,0,50,8450,1,10347,1
11636,105,True,Groceries,Purchase,"Delhi, IN",22:01,0,32,9425,0,11531,0
1016,1498,False,Travel,Cash Advance,"Los Angeles, US",14:52,1,25,2069,0,0,1
4191,3834,True,Fuel,Bill Payment,"Delhi, IN",04:32,0,21,1184,0,357,0
1392,396,True,Electronics,Cash Advance,"Berlin, DE",08:52,1,2,5861,0,996,0
7272,3518,False,Restaurants,Bill Payment,"New York, US",02:05,0,30,2406,0,3754,1
17955,2654,True,Travel,Purchase,"Chicago, US",18:27,0,13,1878,0,15301,0
4631,3292,False,Groceries,Purchase,"Delhi, IN",10:25,0,17,829,0,1339,1
7172,2011,False,Restaurants,Purchase,"Chicago, US",15:12,0,57,5404,0,5161,0
10312,3882,True,Pharmacy,Cash Advance,"Chicago, US",01:01,0,33,5953,0,6430,0
19663,4947,False,Pharmacy,Purchase,"Berlin, DE",19:19,0,39,6449,0,14716,1
9906,1989,False,Groceries,Purchase,"Los Angeles, US",07:51,0,16,47,0,7917,0
18159,4538,False,Electronics,Purchase,"Delhi, IN",13:22,0,40,7467,0,13621,1
19631,1669,False,Electronics,Purchase,"Chicago, US",11:48,0,11,9457,0,17962,0
17462,4969,False,Travel,Bill Payment,"Berlin, DE",05:10,0,38,3575,0,12493,1
9080,4763,True,Restaurants,Bill Payment,"London, UK",16:31,0,32,1734,0,4317,0
8099,1052,True,Clothing,Cash Advance,"Chicago, US",02:57,0,31,9313,0,7047,0
15916,2842,False,Utilities,Bill Payment,"Chicago, US",16:46,1,20,9007,0,13074,1
8083,4724,False,Utilities,Bill Payment,"Delhi, IN",08:29,0,52,5384,0,3359,1
10223,3585,True,Restaurants,Bill Payment,"London, UK",03:41,0,13,6328,0,6638,0
5940,348,False,Pharmacy,Bill Payment,"Chicago, US",22:57,0,1,9911,0,5592,0
4456,1264,False,Clothing,Bill Payment,"Delhi, IN",01:43,0,48,6926,0,3192,0
8788,4666,False,Pharmacy,Purchase,"Delhi, IN",12:53,0,6,8926,0,4122,1
3711,2743,True,Electronics,Cash Advance,"Berlin, DE",13:16,1,14,3516,0,968,1
12280,2074,False,Groceries,Bill Payment,"Chicago, US",06:14,0,30,1906,0,10206,0
19052,3149,True,Utilities,Bill Payment,"New York, US",07:12,0,27,1262,0,15903,0
17531,1352,False,Clothing,Cash Advance,"New York, US",05:45,0,40,557,0,16179,0
13089,2822,False,Clothing,Bill Payment,"Los Angeles, US",21:04,0,7,6470,0,10267,0
11142,3828,True,Travel,Bill Payment,"New York, US",18:26,0,6,3362,0,7314,0
17749,670,True,Fuel,Cash Advance,"New York, US",10:26,0,35,8047,0,17079,0
16587,4814,False,Electronics,Purchase,"Delhi, IN",11:00,0,9,289,0,11773,1
10866,2647,False,Clothing,Purchase,"Delhi, IN",18:41,0,38,2274,0,8219,0
5531,267,False,Pharmacy,Cash Advance,"Berlin, DE",18:21,1,46,3870,0,5264,0
13686,1439,True,Pharmacy,Purchase,"Chicago, US",05:13,0,29,3595,0,12247,0
6330,2694,False,Electronics,Purchase,"Chicago, US",02:14,0,44,4270,0,3636,0
6510,1023,True,Pharmacy,Purchase,"Delhi, IN",09:56,0,39,3712,0,5487,0
9964,2038,False,Travel,Purchase,"Chicago, US",12:23,0,40,846,0,7926,0
7493,565,False,Groceries,Bill Payment,"Delhi, IN",12:20,0,40,2809,0,6928,0
11759,1060,False,Restaurants,Cash Advance,"New York, US",06:41,0,4,7874,0,10699,0
6439,1425,False,Electronics,Purchase,"Chicago, US",21:41,0,20,4930,1,5014,1
15473,4124,False,Travel,Purchase,"New York, US",11:31,1,5,7473,1,11349,1
10765,220,False,Travel,Cash Advance,"Los Angeles, US",11:32,0,15,4982,0,10545,0
14279,406,False,Travel,Bill Payment,"Berlin, DE",19:49,0,15,1919,0,13873,0
7511,1638,True,Utilities,Purchase,"Berlin, DE",18:46,1,23,7779,0,5873,1
12483,2319,False,Pharmacy,Purchase,"Chicago, US",02:07,0,45,858,0,10164,0
18630,1760,False,Utilities,Bill Payment,"Delhi, IN",03:35,0,18,6896,0,16870,0
3376,1675,False,Utilities,Cash Advance,"Berlin, DE",14:14,0,18,1139,0,1701,0
